CustomerID,Tenure,MonthlyCharges,TotalCharges,Usage,Complaints,ContractType,PaymentMethod,CustomerServiceCalls,Age,Churn
1792,37,28.27368356181899,987.9365146905025,389.76584091196645,3,Two Year,Bank Transfer,9,74,0
1793,15,68.45379950800108,489.54099816761493,126.2930033423621,2,Two Year,Mailed Check,9,18,1
1794,35,50.24195112785364,2134.0858102905077,414.82190267646416,1,Month-to-Month,Electronic,1,32,0
1795,71,76.3408364483854,1171.7255905669842,351.9683335172577,3,Month-to-Month,Bank Transfer,9,20,0
1796,32,100.38048904834751,2154.3795179942276,472.8367685254023,3,Month-to-Month,Credit Card,1,23,0
1797,11,33.714848815274316,3141.9586401797974,204.463617878336,5,Month-to-Month,Mailed Check,6,31,1
1798,10,78.0699084554285,7549.563994161972,330.98491972531707,1,One Year,Electronic,2,72,1
1799,57,70.55087603898639,4921.970872275368,232.42739040663534,1,One Year,Credit Card,7,55,0
1800,25,34.40787860131996,6696.292906895403,315.29434865427174,0,One Year,Electronic,8,50,1
1801,2,82.39984855289825,5711.776855627424,224.79945300386868,4,One Year,Mailed Check,7,69,1
1802,64,47.364041786077166,988.7747311603907,94.31612321203741,3,Month-to-Month,Electronic,5,55,1
1803,35,68.78343185440124,5913.771210354196,253.94870800169045,7,Two Year,Bank Transfer,4,25,1
1804,7,28.227232427706188,2273.281164317083,264.29210071872114,3,Month-to-Month,Electronic,2,43,0
1805,18,65.95840572136231,5148.95199125818,405.3019241300805,6,Two Year,Mailed Check,2,32,1
1806,67,50.64634680428203,2793.5995917796095,367.7603528967906,1,Month-to-Month,Bank Transfer,6,31,0
1807,42,102.23812111853543,7981.610879790807,331.89581197072204,7,Two Year,Electronic,4,65,1
1808,39,25.697872699736827,2182.0566880245447,56.693547776286266,1,Month-to-Month,Electronic,5,37,1
1809,41,61.860727491832996,2305.1307191167302,360.30814533185753,4,Month-to-Month,Bank Transfer,5,72,1
1810,24,65.8431424131438,7452.310818942947,250.1525781772574,1,Month-to-Month,Credit Card,8,65,0
1811,60,92.50060762991187,294.6907966269491,447.0497680530796,2,One Year,Credit Card,0,36,0
1812,46,77.4287575090211,5603.843004198256,459.9354670652714,2,Two Year,Bank Transfer,7,73,0
1813,19,86.72123371941811,5830.078486813437,27.57829530089273,5,Month-to-Month,Electronic,9,50,1
1814,68,97.7049285651756,6707.390761542155,410.3207801772394,2,Two Year,Credit Card,4,53,0
1815,42,106.22029736581888,7798.070554043955,18.848695211335308,2,One Year,Bank Transfer,5,41,0
1816,32,51.38754967224705,7807.255161337554,183.58481284751133,4,One Year,Mailed Check,5,27,1
1817,39,73.8022705363903,615.6863847750648,271.1499878105396,3,Two Year,Electronic,0,69,0
1818,36,104.01080784391999,6592.53064974793,74.05039931356372,2,Month-to-Month,Mailed Check,2,67,0
1819,36,118.94511309650565,5205.848475893313,373.1569062845384,7,Month-to-Month,Electronic,5,51,1
1820,3,108.95193110437631,5214.00286154742,4.177352086069286,5,Two Year,Credit Card,8,53,0
1821,8,57.14672626243768,1113.964420256089,84.29952421701842,1,Two Year,Mailed Check,5,64,0
1822,70,39.516651721865045,5236.478614920661,290.39841492673787,2,Two Year,Mailed Check,5,53,1
1823,41,68.93925374065887,7861.612386749858,357.1937810186462,5,Two Year,Bank Transfer,0,33,0
1824,68,94.16414518360422,7303.366699361631,458.3215513469581,4,Month-to-Month,Credit Card,8,32,0
1825,13,69.25690707532976,3569.132220358319,352.7483259673119,6,Two Year,Credit Card,3,35,1
1826,49,68.31808633136686,415.5889889601453,335.889635127433,6,Month-to-Month,Electronic,1,24,0
1827,60,103.82304210818006,2962.118571001618,197.17057317533215,6,Two Year,Bank Transfer,0,64,1
1828,2,56.14037790671863,6628.483461644386,0.6422127634007069,1,Month-to-Month,Bank Transfer,2,39,1
1829,60,105.97946748116456,5641.842901574812,60.07962936781097,5,One Year,Electronic,2,49,0
1830,5,60.680480095172356,3728.8148791922554,267.2772723780196,2,One Year,Mailed Check,4,60,0
1831,44,52.82331056783394,535.3021277547657,337.56494292220987,3,Month-to-Month,Electronic,0,36,0
1832,27,65.3989911199699,3472.468349804091,208.72414194823125,1,Month-to-Month,Electronic,6,57,0
1833,32,96.24469586748684,3805.29702377128,365.3395057641951,1,Two Year,Electronic,0,73,0
1834,21,32.60020278639943,7435.588709863674,260.9311476660894,6,Two Year,Bank Transfer,3,18,0
1835,8,39.641921587201736,5164.58021829906,37.0880977971561,3,Month-to-Month,Electronic,5,52,1
1836,72,115.1444825663092,2562.0580415717263,96.00812548397441,6,One Year,Electronic,0,22,0
1837,50,37.549162738135735,4250.014289160699,419.99911162197145,1,One Year,Electronic,6,67,0
1838,67,76.77273179310546,621.8369317950645,362.45637331221974,2,Month-to-Month,Credit Card,9,29,0
1839,44,77.93144666619378,7783.2890616329205,447.3809935062475,6,Month-to-Month,Mailed Check,6,29,0
1840,58,68.96244620502448,2944.4732252527356,58.77862456046829,6,Two Year,Mailed Check,2,38,0
1841,3,84.47452485768186,3875.152103813773,495.11126730753693,7,One Year,Mailed Check,3,36,1
1842,70,42.98267257976184,2906.7433964716884,104.7033569749668,6,One Year,Mailed Check,5,26,0
1843,2,75.26622677767483,5491.842667917981,5.889938143321006,1,One Year,Bank Transfer,6,60,0
1844,44,57.21732552468971,5331.634050803785,498.7114695267771,2,Month-to-Month,Bank Transfer,3,66,0
1845,2,86.1667259629189,5751.046253180171,140.53694272255657,3,Month-to-Month,Electronic,9,65,1
1846,35,34.122354337314945,2218.3315139341744,334.00972625628,0,Month-to-Month,Bank Transfer,8,53,0
1847,30,77.08774168394763,2593.7810011961215,88.3411570881526,3,Month-to-Month,Mailed Check,8,59,1
1848,8,38.52703553833237,1089.4847256600428,290.11426609957084,2,One Year,Credit Card,8,71,1
1849,22,47.86430631150364,5278.52877758429,452.01749322727966,4,Two Year,Electronic,9,64,0
1850,44,41.87098003235832,414.39730595165514,160.0905837142193,6,Month-to-Month,Electronic,5,74,1
1851,58,38.28377798688171,4821.690450635327,335.1269880221796,3,Month-to-Month,Mailed Check,1,68,1
1852,36,102.5710951560667,6970.5974903279075,93.95179439920825,4,One Year,Mailed Check,1,49,0
1853,69,48.57075676608903,7137.573971488105,312.3976993593626,4,Two Year,Mailed Check,3,52,0
1854,31,112.71237818644494,3647.3983069226974,168.22517590875506,2,One Year,Bank Transfer,8,48,1
1855,47,116.99265253451908,3728.499136883283,105.60412929397583,2,Two Year,Electronic,2,70,1
1856,55,77.12604699370974,708.0565457633371,156.59102535181756,7,One Year,Mailed Check,5,72,0
1857,62,34.30011226657264,5399.043700999982,89.42053425389967,6,One Year,Credit Card,1,49,1
1858,30,57.45482433795813,6587.94942094548,450.9580539189414,0,Month-to-Month,Electronic,0,54,1
1859,55,99.7732263348214,2032.774931377233,198.5934431585644,5,Month-to-Month,Electronic,4,49,0
1860,16,56.739072869707044,3428.276964903581,122.63965248718367,1,Month-to-Month,Bank Transfer,7,60,1
1861,12,28.701721830278874,6726.830760445636,224.20392050796644,3,One Year,Electronic,9,73,0
1862,17,75.6784910928188,7029.251694532075,160.26808340324777,2,Two Year,Mailed Check,9,54,0
1863,16,104.51208514960348,2021.121844087385,372.209626906663,3,Two Year,Mailed Check,1,56,0
1864,12,99.59263871435024,4449.508012876778,485.6099559427472,5,Month-to-Month,Credit Card,9,55,1
1865,8,37.51231401303532,1620.6958900230338,219.01682834882342,5,Month-to-Month,Electronic,8,47,1
1866,3,87.27646144124667,904.8422367024967,430.5166999861202,6,Month-to-Month,Electronic,7,49,1
1867,16,42.05042634356471,7297.851960996464,282.93153677980973,4,Month-to-Month,Bank Transfer,2,62,1
1868,30,41.82075345521722,6582.009283433662,78.61783254711673,6,One Year,Mailed Check,0,19,1
1869,23,107.40717733051852,6104.275724245073,345.3113710406708,1,Two Year,Credit Card,3,68,0
1870,5,44.96689527402302,485.2539186238093,256.7172485629101,0,Two Year,Mailed Check,7,28,1
1871,65,46.32473465180112,6765.457462411034,325.3032616260517,3,One Year,Electronic,2,37,0
1872,30,20.065339076129955,3560.5481996525314,444.84370628583247,1,Two Year,Electronic,9,54,0
1873,21,107.06690341255177,2804.9214740372913,220.21728532802302,7,One Year,Credit Card,1,26,1
1874,70,99.25948132091347,4417.163252100474,450.5888116086778,0,Month-to-Month,Electronic,6,55,1
1875,22,82.7328935090678,821.690617516091,375.33450714082744,3,One Year,Credit Card,3,66,0
1876,72,95.02657639388423,6077.507739883951,244.3024629389924,1,One Year,Credit Card,5,36,1
1877,32,35.20485674244918,4701.237107417537,301.61106782898185,2,One Year,Mailed Check,4,72,0
1878,33,65.83235945875754,1574.0617652980234,162.7905662595057,3,Month-to-Month,Credit Card,1,57,1
1879,16,55.121938734878086,1587.0343781754602,491.7986498693871,1,Month-to-Month,Electronic,9,24,0
1880,38,29.37765262570165,1555.5643474241265,333.67558152519797,5,Month-to-Month,Bank Transfer,1,22,0
1881,14,68.6130485214924,550.3188616602786,21.923426248314946,0,Two Year,Bank Transfer,8,64,1
1882,36,112.07396503426354,4743.60775003631,163.31095287400439,1,Month-to-Month,Electronic,9,59,1
1883,23,24.005911905069446,6738.750602949214,311.65721687952873,2,One Year,Bank Transfer,1,41,0
1884,66,49.14609134937939,238.23589050036995,28.1666388996199,6,One Year,Bank Transfer,7,65,0
1885,2,40.754093620570345,487.13669527306104,11.942095659571383,3,Month-to-Month,Credit Card,7,58,1
1886,65,43.81466536656963,4624.885185826872,225.0121197639013,7,One Year,Bank Transfer,0,24,0
1887,67,110.84345518793752,6574.015914549814,166.34508984633501,3,Two Year,Bank Transfer,0,28,1
1888,52,66.80690542342901,2681.2372354922054,219.14930401658296,3,Month-to-Month,Bank Transfer,3,26,0
1889,62,66.62994129398189,2861.953750581005,131.3466549400026,2,Two Year,Mailed Check,1,66,0
1890,23,96.05756424552823,4811.13733022453,82.35887347149045,0,Month-to-Month,Electronic,0,47,1
1891,26,35.44922040049258,2266.281824080761,344.57167849016884,3,Month-to-Month,Credit Card,8,58,1
1892,68,68.72653541000508,310.2060920137046,257.2855581339002,0,Two Year,Bank Transfer,2,20,1
1893,55,62.99852141210597,5908.305293002609,100.07710562468341,1,Two Year,Electronic,0,39,0
1894,6,79.6910690546656,5042.634312237479,159.79471312999917,5,Two Year,Bank Transfer,1,57,1
1895,35,119.95577032504386,4687.972392539707,295.90395383166293,7,One Year,Mailed Check,7,68,1
1896,22,96.9448894082047,5959.3046190354025,36.114674136238925,5,Two Year,Mailed Check,4,37,0
1897,43,59.78657030174272,5434.323616740096,73.72650463308977,0,Two Year,Bank Transfer,6,49,0
1898,15,102.75530522740469,1726.467706608737,36.62280205369506,0,Two Year,Bank Transfer,5,65,0
1899,60,37.07083633124802,2884.600270852474,406.1586663570594,5,One Year,Bank Transfer,0,24,1
1900,12,23.046368630896012,1096.2701192611376,376.2046166060046,3,Month-to-Month,Mailed Check,5,24,1
1901,49,40.444837246427305,1125.87040600126,376.65646593962856,4,Two Year,Mailed Check,6,37,1
1902,42,54.041155611425964,5441.94639621666,358.162671738014,4,Month-to-Month,Electronic,3,42,0
1903,38,71.05807574595599,6882.9408451617355,334.6927118349346,2,One Year,Credit Card,7,62,1
1904,45,81.51291405411999,7705.587412502999,238.4959576890875,7,Month-to-Month,Credit Card,7,52,0
1905,35,111.06057172144217,5063.942228640611,321.1390817535575,6,One Year,Mailed Check,6,61,1
1906,30,70.98540095504578,1554.40045455156,19.180777393987324,5,Month-to-Month,Credit Card,1,41,1
1907,30,70.12756446257293,934.6377290465525,310.7322113283923,5,Month-to-Month,Bank Transfer,5,57,0
1908,6,25.024300982298215,6521.522675140386,388.9388527684386,2,Two Year,Electronic,5,30,1
1909,67,23.491155265622382,4672.176163243994,250.1791801921951,7,Month-to-Month,Mailed Check,6,69,1
1910,7,75.11599619163721,4984.451666008386,178.75666421361848,4,One Year,Mailed Check,5,65,1
1911,52,63.81786132483445,6273.550501162203,138.71336740048957,1,Month-to-Month,Credit Card,1,56,0
1912,14,103.91803949802986,5655.890099086368,321.4010250810412,3,Month-to-Month,Bank Transfer,7,21,0
1913,15,36.06795847118452,6692.220197563163,346.4005993149544,3,Month-to-Month,Electronic,3,29,1
1914,21,22.49716621170496,544.0898531330399,435.4837999312713,1,One Year,Credit Card,8,34,1
1915,35,64.90387679301259,6005.413030297388,171.16704123049536,1,Month-to-Month,Mailed Check,7,18,0
1916,66,43.74785567522575,6821.736782844554,384.8861536927928,7,Two Year,Mailed Check,2,34,0
1917,2,24.961437333883744,2360.4668354206833,280.67791209466895,4,Month-to-Month,Credit Card,2,19,1
1918,35,92.4598286847629,5159.533464546697,441.4182453390396,2,Month-to-Month,Bank Transfer,7,23,0
1919,20,31.159299995724748,2581.8803043120797,263.9060541478104,1,Month-to-Month,Electronic,1,61,0
1920,10,80.83195000077717,7667.971425211386,258.8149141989836,2,Month-to-Month,Electronic,8,28,1
1921,25,48.10497501668891,364.04622224047966,288.93854072045457,7,One Year,Electronic,3,70,1
1922,66,37.3496050355022,4680.363466280345,374.6576775712172,6,Two Year,Electronic,5,60,1
1923,25,57.97515229193175,1415.3780216911691,482.3452394142305,0,One Year,Bank Transfer,2,35,0
1924,54,100.14457762229537,5726.5396208995535,36.78167710788283,3,Month-to-Month,Mailed Check,2,57,0
1925,33,59.20935769045727,1489.5332390074304,26.71730119550858,4,Month-to-Month,Mailed Check,2,42,1
1926,36,95.07696492110557,1959.5277689970249,468.77516870366924,3,Month-to-Month,Electronic,9,56,1
1927,14,32.54862967991507,4005.529407261489,264.93781275910305,4,Two Year,Electronic,1,45,1
1928,65,97.27714196650791,7327.196104975337,307.45150728346806,7,Month-to-Month,Electronic,7,63,0
1929,54,43.693332490664865,1772.5435399689698,241.21180079736442,0,One Year,Credit Card,8,33,0
1930,52,87.73931298888728,1239.496166833018,46.82872630373724,3,Month-to-Month,Credit Card,7,29,1
1931,3,76.57815548409963,6095.916971646842,384.0446892093333,0,Month-to-Month,Mailed Check,9,58,1
1932,41,112.91447172116874,4054.8943054380547,373.6123225442934,7,Month-to-Month,Mailed Check,2,69,1
1933,6,58.732251797531404,7303.102387815994,155.851660746406,4,Month-to-Month,Electronic,6,46,1
1934,25,26.616518883444044,1258.2550015627542,153.1196226142002,1,One Year,Credit Card,9,40,1
1935,13,21.91554855512529,5202.83035488201,418.92069045275923,6,Month-to-Month,Bank Transfer,1,38,1
1936,8,102.6858560972753,1939.7452545993388,36.17862887066331,3,One Year,Credit Card,3,33,0
1937,21,72.47356376614322,1338.4073863479505,440.5525741782829,0,Month-to-Month,Mailed Check,5,70,0
1938,68,97.52440518349492,5499.0923797424375,128.33084494795722,5,Two Year,Credit Card,4,68,1
1939,25,43.44256000115147,4790.108497278992,296.49237387774696,3,Month-to-Month,Mailed Check,8,65,1
1940,68,54.50837455132337,6063.136921062417,467.9970895008889,3,Two Year,Electronic,9,58,0
1941,45,23.010387221131893,2544.7543539248404,339.0612507683232,3,Two Year,Bank Transfer,3,62,0
1942,60,116.14923245741122,3638.9760854193005,207.2149062335183,2,Two Year,Electronic,4,43,1
1943,12,86.78679067008134,3303.226243010306,344.7671044527076,0,Month-to-Month,Electronic,3,54,0
1944,32,113.32050877593062,7874.306765335462,171.9898181581851,0,One Year,Bank Transfer,7,39,1
1945,13,46.54964074290723,2408.766758241164,138.62920817459306,3,Month-to-Month,Bank Transfer,7,68,1
1946,31,81.14636112256608,2429.0561829394583,498.34163896733986,7,Month-to-Month,Bank Transfer,2,27,1
1947,20,87.84999682926379,2900.9308497459983,375.39511558989386,7,Month-to-Month,Mailed Check,0,24,0
1948,18,51.754970025758844,4560.29324219354,322.35998869090884,1,Month-to-Month,Electronic,5,26,1
1949,60,104.81092350156301,2093.349679683587,177.64482160965937,3,Two Year,Mailed Check,1,42,0
1950,63,114.71614629002478,7330.790528996264,24.580414577524078,2,Month-to-Month,Bank Transfer,1,63,1
1951,6,108.48551176960044,2198.9159624434815,15.528438017577805,4,One Year,Mailed Check,2,32,1
1952,32,93.90669759393725,7176.9442793255375,277.0906277243994,2,One Year,Bank Transfer,7,30,0
1953,43,47.7464679724954,917.4530028080187,381.0163605195255,7,One Year,Credit Card,2,59,1
1954,2,48.16160421056317,5286.845348957253,268.68959522192756,1,One Year,Bank Transfer,6,63,1
1955,60,116.3360320446038,7265.185595662126,420.3925359695573,7,Month-to-Month,Electronic,9,43,1
1956,23,21.028449593569203,1433.1205633460133,16.713266546610818,7,One Year,Electronic,9,38,0
1957,31,91.60499732421445,7749.782984784115,183.37603821297006,7,Month-to-Month,Electronic,8,40,1
1958,5,90.62461625552622,3677.778547282542,118.53519558708902,3,Two Year,Mailed Check,7,61,1
1959,34,82.26895409497975,7571.149356684094,223.636484078561,7,One Year,Electronic,0,45,1
1960,10,119.01088460868658,5446.878344677371,36.18819659706124,0,Two Year,Bank Transfer,6,68,1
1961,2,51.18794357637252,2482.536272001057,477.0658207855363,6,Month-to-Month,Credit Card,6,55,1
1962,11,53.997186379324816,1587.5899468451407,111.62770053468046,5,Month-to-Month,Electronic,7,29,1
1963,50,27.893940294655554,2499.5068651782854,461.1538877417924,3,Month-to-Month,Mailed Check,9,41,1
1964,31,64.27981365437375,834.8375331751324,212.9465775183409,1,Month-to-Month,Credit Card,4,30,0
1965,56,46.10485262348481,1236.5569341123053,492.76206662760904,0,Month-to-Month,Electronic,9,57,1
1966,9,54.338670217764424,926.817478737201,277.02919173010537,2,One Year,Electronic,8,65,1
1967,21,103.45717902556277,3441.253995558306,465.41643208790373,7,Month-to-Month,Credit Card,8,19,1
1968,28,113.54845135274957,6385.069172434933,2.6744943471114224,4,One Year,Electronic,7,71,0
1969,62,38.57330720051856,1216.9300783090875,374.1194030904501,4,Two Year,Mailed Check,5,56,0
1970,7,57.25089315534659,1129.5314220614534,451.5253265512577,6,One Year,Bank Transfer,5,29,1
1971,16,112.8630562115394,5183.088701186913,69.86028348947704,3,Month-to-Month,Bank Transfer,0,56,0
1972,4,26.180846068922264,1657.7455575477236,48.062925866075744,2,Month-to-Month,Credit Card,5,68,0
1973,4,29.236052811137853,871.1193010610336,212.2863035929778,6,Month-to-Month,Bank Transfer,3,31,1
1974,40,36.279098920622936,1418.1037678240634,466.83945306646757,5,Month-to-Month,Electronic,3,47,1
1975,17,79.52128341268747,7397.478027426531,271.1932800952194,5,One Year,Electronic,1,58,1
1976,52,35.04722710059975,6589.622896931907,263.72823186086606,6,Month-to-Month,Mailed Check,3,67,0
1977,52,116.80763814507335,2897.1100426052435,70.56305914966093,1,Two Year,Bank Transfer,4,60,1
1978,36,64.67145272585203,5280.984061886403,0.39475554660939327,4,One Year,Credit Card,4,65,1
1979,38,70.15179603501664,4344.477821977501,405.0700453727306,2,One Year,Electronic,4,36,0
1980,50,44.66586158054065,5449.281681512255,43.78728149311911,3,Month-to-Month,Credit Card,3,48,0
1981,63,67.09602524347335,5493.102104455798,316.924909367662,7,Month-to-Month,Electronic,0,60,1
